"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 25 20:11:46 GMT 2023","Mon Dec 25 20:12:19 GMT 2023","33097","","dzen.spec.ts","YaDzen Test","","","dzen",""
