"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 25 13:37:57 GMT 2023","Mon Dec 25 13:38:30 GMT 2023","33143","","dzen.spec.ts","YaDzen Test","","","dzen",""
