"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 22 20:40:12 GMT 2023","Fri Dec 22 20:40:38 GMT 2023","25948","chromium","dzen.spec.ts","YaDzen Test","","","dzen",""
